id,LivArea,grade,Area_of_house(excluding_basement),Area_of_basement,number_of_bedrooms,YearBuilt,SalePrice
6762827584,1040,7,1040,0,3,1955,290000
6762827981,1430,7,1430,0,3,1993,280000
6762828116,2550,8,1750,800,4,1976,277500
6762828303,1360,6,1020,340,4,1944,273500
6762828529,2200,7,1100,1100,5,1963,268450
6762828660,2040,8,2040,0,4,2001,265000
6762828661,1080,6,1080,0,3,1950,265000
6762829052,1020,7,1020,0,3,1959,255000
6762829272,1660,7,1010,650,3,1985,250000
6762829391,700,6,700,0,2,1953,248000
6762829668,1600,7,1600,0,3,1971,240000
6762829771,1290,7,1290,0,3,1998,237000
6762830607,1660,7,960,700,3,1963,209950
6762830707,1420,7,820,600,3,1980,205000
6762830858,1160,7,1160,0,3,1977,199500
6762831351,1200,6,1200,0,3,1948,160000
6762831455,1010,7,1010,0,3,1969,147500
6762810105,5540,11,4280,1260,4,2006,2580000
6762810254,3950,11,2880,1070,3,1998,1930000
6762810633,3580,9,3580,0,5,1966,1410000
6762810957,3180,11,3180,0,4,1986,1230000
6762811066,4060,10,4060,0,4,1991,1180000
6762813240,2206,6,866,1340,3,1983,780000
6762813757,3410,9,3410,0,4,2012,743000
6762814527,2820,10,2820,0,4,1991,692500
6762814539,3130,8,3130,0,4,2014,690500
6762814574,2740,9,2740,0,4,1999,690000
6762814831,2070,8,1490,580,3,1966,675000
6762814832,2760,9,2760,0,4,1976,675000
6762815077,2030,7,2030,0,3,1963,660000
6762815808,2140,7,1190,950,4,1951,625000
6762816581,1970,8,1680,290,3,2007,590000
6762816665,2230,8,1430,800,3,1975,585188
6762816704,3050,8,2240,810,3,1990,585000
6762816870,1760,7,880,880,2,1946,579000
6762817162,1350,7,1070,280,2,1939,567500
6762817223,2560,8,1590,970,5,2012,565000
6762817400,2150,8,2150,0,3,1984,559500
6762817663,3070,9,1720,1350,3,1985,550000
6762818348,2380,8,1580,800,5,1976,529000
6762818767,2130,8,2130,0,3,1986,515000
6762818886,1470,8,1340,130,2,2005,510000
6762819160,680,6,680,0,2,1922,500000
6762819341,2710,7,1410,1300,5,1955,495200
6762819663,2060,7,1030,1030,2,1929,485000
6762820372,730,7,730,0,2,1929,464000
6762820873,1790,7,1400,390,2,2001,450000
6762820874,1990,7,1030,960,4,1965,450000
6762821380,1990,7,1990,0,5,1974,438000
6762821689,2500,8,1430,1070,5,1999,430000
6762821921,1390,7,1390,0,4,1908,425000
6762822672,2020,7,2020,0,3,1965,405000
6762822890,1860,6,1300,560,3,1918,400000
6762823310,1550,8,1280,270,3,2001,390000
6762824021,1780,7,1780,0,4,1962,372000
6762824167,2370,9,2370,0,4,1998,369000
6762824352,2250,8,2250,0,4,1986,363000
6762824461,1750,7,1220,530,4,1977,360000
6762824573,890,7,890,0,3,1960,358000
6762824602,2700,9,2700,0,4,1988,357000
6762824609,1570,7,1170,400,4,1959,356500
6762825373,2380,8,2380,0,4,1995,340000
6762825486,1790,6,1790,0,4,1951,338000
6762825816,2980,8,2980,0,4,2003,330000
6762825939,1550,8,1550,0,2,2008,328000
6762826066,2550,7,2550,0,3,2006,325000
6762826177,1160,7,1160,0,3,1957,324000
6762826305,1070,6,1070,0,2,1930,320000
6762827242,1280,6,1280,0,3,1958,299500
6762827281,1510,7,1510,0,3,1974,299000
6762827432,1400,7,1300,100,4,1961,294450
6762828434,1800,6,1470,330,3,1984,270000
6762829697,1740,7,1140,600,3,1967,239999
6762829923,1280,7,1280,0,3,1994,232000
6762830450,1480,7,1120,360,2,1925,215000
6762831027,1200,7,1200,0,2,1921,189000
6762831561,1000,5,1000,0,2,1913,115000
6762813505,1780,8,1400,380,3,1927,760000
6762816014,2710,8,1650,1060,3,2005,615000
6762821690,2160,7,1580,580,3,1987,430000
6762826306,1140,6,1140,0,2,1911,320000
6762826384,2390,8,2390,0,4,1990,319000
6762827801,720,6,720,0,2,1943,285000
6762812554,3560,11,3560,0,3,1997,843500
6762817773,1540,8,1540,0,3,2014,549000
6762810101,5540,11,3950,1590,6,1909,2630000
6762810195,4750,11,4750,0,4,1976,2180000
6762810776,2860,8,2860,0,4,1953,1320000
6762810933,5120,10,3290,1830,4,2008,1240000
6762811471,3510,9,3510,0,5,2013,1010000
6762811569,3320,8,1660,1660,5,1963,989900
6762812010,3750,9,3750,0,5,2001,910000
6762812357,3190,10,3190,0,4,1999,864000
6762812446,3200,8,2000,1200,3,1977,851500
6762812524,2450,8,1770,680,5,1951,849000
6762812788,3540,10,3540,0,4,1998,820000
6762812997,2390,9,1590,800,4,1975,800000
6762812998,1890,8,1890,0,3,1969,800000
6762813506,3920,7,2560,1360,5,1910,760000
6762813647,3290,9,3290,0,4,2004,750000
6762813925,3800,9,3800,0,4,2008,730000
6762813971,2180,8,2180,0,4,1999,726500
6762814068,2120,7,1420,700,4,1926,720168
6762814273,3060,8,3060,0,5,2004,708000
6762814474,3220,9,3220,0,4,2004,697000
6762814508,2360,8,1520,840,4,2001,695000
6762814911,3860,8,2660,1200,5,1973,670000
6762815111,2350,8,2350,0,4,1977,659000
6762815302,2800,7,1400,1400,3,1954,650000
6762815303,1430,7,1430,0,3,1924,650000
6762815413,2930,9,2930,0,3,1983,645000
6762815969,3020,8,3020,0,3,1992,617000
6762816078,1850,7,1850,0,3,1922,611000
6762816338,2680,9,2680,0,3,1986,600000
6762816339,2120,7,1060,1060,2,1923,600000
6762816705,2290,9,2290,0,3,2001,585000
6762817552,2950,9,2950,0,4,2006,551500
6762817664,2850,9,2850,0,4,2003,550000
6762818349,2800,7,2800,0,4,1934,529000
6762818560,3000,8,1900,1100,3,1963,523000
6762818941,2520,8,1720,800,4,1979,508500
6762819161,2210,7,1030,1180,3,1912,500000
6762819434,1600,7,1600,0,2,1978,492500
6762819516,2020,7,2020,0,4,1995,490000
6762819998,1470,7,1470,0,3,1963,475000
6762819999,2680,7,1340,1340,3,1989,475000
6762820315,1810,7,1810,0,4,1961,465000
6762820316,1390,7,1340,50,2,2009,465000
6762820520,2250,8,1460,790,3,1976,459900
6762820551,1330,7,970,360,4,1957,458450
6762821280,3690,9,1890,1800,5,1985,440000
6762822561,2720,9,2720,0,4,2003,408500
6762822673,800,6,800,0,2,1942,405000
6762822891,880,6,880,0,2,1931,400000
6762822961,1470,7,1470,0,3,1980,399950
6762823311,1000,7,1000,0,3,1956,390000
6762824102,1580,7,1180,400,3,1976,370000
6762824192,2720,9,2720,0,4,1989,368000
6762824462,1920,7,1080,840,4,1962,360000
6762824692,2590,8,2590,0,4,2001,355000
6762825968,1860,7,1860,0,3,2000,326995
6762826531,1480,8,1180,300,3,2013,315000
6762826644,1190,6,1190,0,4,1926,312000
6762826736,1210,7,1210,0,3,1956,310000
6762827491,1320,7,1320,0,3,1988,292000
6762827492,1984,7,1984,0,4,2012,292000
6762827585,1340,7,1340,0,2,1949,290000
6762827705,2660,7,2660,0,4,2010,287000
6762828098,1420,7,1420,0,2,2004,278000
6762828923,1440,8,1440,0,3,1985,258950
6762829544,620,5,620,0,1,1939,244900
6762829746,1650,7,910,740,4,1978,238000
6762830173,1430,7,1430,0,3,1968,225000
6762830174,1100,6,1100,0,3,1969,225000
6762830632,960,7,960,0,2,1951,208000
6762831076,1240,7,1240,0,3,1959,185000
6762831137,780,6,780,0,3,1920,180000
6762831219,730,6,730,0,2,1950,174950
6762831585,1170,6,1170,0,2,1949,104950
6762810089,4130,10,2860,1270,4,1993,2750000
6762810193,3360,10,2770,590,3,1905,2190000
6762810316,4320,8,4320,0,5,1938,1800000
6762810459,4060,10,4060,0,4,2005,1600000
6762810654,4290,11,2690,1600,4,1997,1400000
6762810690,5150,10,3700,1450,5,2007,1380000
6762810815,3700,8,2750,950,5,1950,1300000
6762810855,2720,9,1870,850,4,1963,1280000
6762811131,2840,8,2240,600,4,1972,1150000
6762811636,2420,8,2420,0,4,1925,975000
6762811983,2580,7,1730,850,5,1954,915000
6762812396,3180,9,3180,0,6,2014,859950
6762813080,2830,10,2830,0,2,2001,795000
6762813126,3040,10,3040,0,3,1983,790000
6762813575,3060,9,3060,0,4,2005,753000
6762813976,3070,10,3070,0,4,2000,725786
6762814455,2440,9,1660,780,4,1970,699000
6762814649,2770,8,2120,650,6,1921,685000
6762814720,2980,10,2980,0,4,1990,680000
6762814759,2610,7,1750,860,5,1909,678940
6762814833,2670,8,1630,1040,4,1908,675000
6762815622,3280,7,3280,0,4,2005,634800
6762816239,1960,7,1050,910,4,1965,604000
6762816340,2520,8,1680,840,4,1968,600000
6762816447,2030,8,1600,430,3,1981,597500
6762816533,1170,7,800,370,3,1947,592500
6762816606,1670,9,1350,320,3,2014,589950
6762817224,1960,9,1960,0,4,1983,565000
6762817415,2220,8,1280,940,3,1982,558000
6762818065,2570,7,2170,400,3,1951,538000
6762818158,1850,9,1790,60,3,2005,535000
6762818486,1290,8,1000,290,3,2006,525000
6762819337,1710,7,1710,0,4,1924,495800
6762819517,1870,7,1090,780,4,1962,490000
6762819805,2240,7,1390,850,5,1952,480000
6762820156,1220,6,1220,0,2,1908,470000
6762820157,900,7,900,0,2,1947,470000
6762820317,2870,10,2870,0,3,1988,465000
6762820586,2000,8,2000,0,4,2008,456500
6762820875,2120,8,2120,0,4,1996,450000
6762821106,1410,7,1110,300,3,1954,445000
6762821433,1770,7,1350,420,3,1976,436000
6762822035,1320,7,920,400,2,1938,422000
6762822225,2680,8,2680,0,3,1970,417400
6762822674,2800,7,1400,1400,6,1954,405000
6762823022,2820,9,2820,0,4,2007,398500
6762824200,2140,7,1280,860,5,1978,367777
6762824353,1120,7,770,350,2,1926,363000
6762824394,1150,7,1150,0,3,1964,361000
6762824530,2390,9,2390,0,4,1988,359500
6762824693,1410,7,1290,120,3,2004,355000
6762825061,1870,7,1480,390,4,1972,348500
6762825188,1690,7,1690,0,3,1979,345000
6762825374,1100,7,1100,0,2,1997,340000
6762825487,1690,8,1410,280,3,2014,338000
6762825513,1400,7,700,700,3,1919,337000
6762825817,2440,8,2440,0,4,1983,330000
6762826189,1910,8,1910,0,3,2004,323000
6762826873,1200,7,800,400,2,1956,306000
6762827675,2790,7,2140,650,5,1949,288000
6762827867,2100,7,1200,900,4,1959,283000
6762828070,2009,8,2009,0,4,2012,279000
6762828146,1480,7,740,740,2,1919,276000
6762828230,1690,7,1690,0,4,1957,275000
6762828497,1700,7,1700,0,4,1999,269500
6762828594,1805,7,1805,0,3,2009,266000
6762828768,1880,7,1880,0,3,2010,261950
6762828969,770,7,770,0,2,1951,257000
6762829053,1340,7,1340,0,3,1920,255000
6762829173,1790,7,1790,0,4,1996,251100
6762829505,1850,7,1850,0,4,1960,245000
6762830175,1310,7,1310,0,3,1969,225000
6762830215,1100,7,1100,0,3,1969,224000
6762830292,1650,7,1650,0,3,1959,220000
6762830324,1210,6,1210,0,3,1954,219950
6762830451,1100,7,1100,0,3,1967,215000
6762830966,1100,7,1100,0,3,1966,192500
6762831226,990,7,990,0,3,1936,173250
6762810051,6840,11,4350,2490,2,2001,3280000
6762810571,3680,10,3680,0,5,1927,1480000
6762811282,2990,8,2090,900,4,1923,1080000
6762811326,4140,11,4140,0,4,2005,1060000
6762811776,2150,8,1140,1010,3,1960,950000
6762811883,4150,10,4150,0,5,2013,929000
6762812632,2960,10,2960,0,3,2009,835000
6762812643,2760,10,2760,0,3,2014,834538
6762812696,3400,9,3400,0,4,2001,828200
6762813325,3820,9,3820,0,3,1987,775000
6762813507,2040,8,1480,560,4,1958,760000
6762813792,2020,9,2020,0,3,1961,740000
6762813884,2120,8,2120,0,3,1904,733500
6762814020,2870,9,2870,0,4,2006,725000
6762814523,3160,10,3160,0,4,1999,693000
6762814650,3320,9,3320,0,4,1997,685000
6762814894,1790,8,1790,0,3,2007,670950
6762815041,1940,8,1940,0,3,1991,661000
6762815304,2150,8,1590,560,3,1959,650000
6762815915,2580,8,2580,0,4,1993,620000
6762816488,2400,8,1400,1000,3,1962,595000
6762816913,1640,7,1180,460,3,1967,575950
6762817025,1590,7,1290,300,3,1926,572500
6762817665,1130,7,880,250,3,1947,550000
6762817928,2060,8,1010,1050,3,1977,541338
6762818159,2670,9,2670,0,3,2000,535000
6762818196,2490,8,1720,770,3,2005,533500
6762818296,2640,8,1550,1090,3,1978,530000
6762819162,1800,7,1020,780,3,1964,500000
6762819518,1510,7,1220,290,3,1967,490000
6762820201,1440,7,1440,0,3,2014,469000
6762820318,1830,7,1030,800,5,1955,465000
6762820876,1620,8,1540,80,3,2012,450000
6762821363,2740,9,2740,0,4,2006,438900
6762822335,3000,8,3000,0,1,1979,415000
6762822544,1790,7,1270,520,5,1961,409950
6762822937,1690,7,970,720,5,1943,399990
6762823513,2030,7,1330,700,4,1969,385000
6762823618,1770,8,1770,0,3,1959,381000
6762823801,1680,8,1150,530,3,1979,377000
6762823919,2200,8,1570,630,3,1977,375000
6762824290,2420,8,2420,0,4,2013,365000
6762824463,2750,9,2750,0,4,2002,360000
6762824464,2000,8,2000,0,4,2003,360000
6762824603,2750,8,2750,0,5,1987,357000
6762824694,1240,7,1060,180,3,1940,355000
6762824695,1960,8,1600,360,3,1980,355000
6762825124,1340,8,1340,0,5,1934,345950
6762825189,1550,7,1550,0,4,1957,345000
6762825899,1820,7,1820,0,4,1994,329500
6762826067,2650,7,2650,0,6,1977,325000
6762826178,1920,8,1920,0,3,1999,324000
6762826532,1010,7,1010,0,3,1977,315000
6762827149,1020,7,720,300,3,2004,300000
6762827282,1040,7,1040,0,3,1969,299000
6762827523,2510,9,2510,0,4,2003,290500
6762827913,920,6,490,430,2,1949,280300
6762828099,1850,7,1850,0,4,1991,278000
6762828147,2495,8,2495,0,3,2007,276000
6762828231,1290,7,950,340,2,1956,275000
6762828595,1860,8,1140,720,4,1978,266000
6762828705,1400,7,1400,0,3,1964,264950
6762828970,1400,7,1400,0,4,1975,257000
6762829184,2140,8,2140,0,5,1951,250750
6762829506,1720,7,1140,580,3,1981,245000
6762829507,2020,8,2020,0,4,1969,245000
6762829554,1350,7,1350,0,3,1998,244000
6762829566,1610,7,1610,0,4,1979,243500
6762829843,1980,7,1980,0,3,1959,235000
6762830384,1690,7,1210,480,3,1977,217000
6762830452,1322,7,1322,0,3,2009,215000
6762830760,1010,7,1010,0,3,1969,202000
6762831178,1540,7,1180,360,3,1989,176000
6762831352,1060,6,1060,0,3,1927,160000
6762831537,1230,6,1230,0,3,1916,125000
6762810317,2880,9,1660,1220,5,1959,1800000
6762810655,3700,9,2900,800,5,1983,1400000
6762811169,2520,8,1670,850,4,1925,1130000
6762811200,3520,9,2010,1510,4,1978,1110000
6762811429,2680,9,1870,810,5,1910,1030000
6762811878,6050,9,4150,1900,4,2009,930000
6762812144,3090,10,3090,0,3,1991,891500
6762812676,1840,8,1220,620,3,1959,830000
6762813561,2000,8,2000,0,3,2005,755000
6762813584,1650,7,1650,0,4,1903,752000
6762813926,2030,8,1730,300,4,1921,730000
6762814021,2620,10,2620,0,3,1985,725000
6762814384,3030,8,3030,0,3,1971,700000
6762814385,1950,7,1150,800,4,1957,700000
6762814651,2770,10,2770,0,4,1987,685000
6762814781,2680,9,2680,0,3,1989,676000
6762814782,2240,7,2240,0,3,1995,676000
6762814912,1600,7,990,610,3,1946,670000
6762814999,1650,8,1300,350,3,1953,665000
6762815078,1770,8,1770,0,3,1999,660000
6762815186,2570,7,1320,1250,3,1961,654000
6762815305,3700,9,3700,0,4,2007,650000
6762815501,1470,7,1470,0,3,1926,640000
6762816150,1720,9,1240,480,3,2011,608000
6762816534,1340,8,1340,0,2,1941,592500
6762816658,3190,9,3190,0,4,2006,587000
6762816706,1830,7,1070,760,2,1949,585000
6762816707,2160,8,1830,330,3,2010,585000
6762817225,2730,8,2730,0,4,2003,565000
6762817226,2560,8,1510,1050,3,1958,565000
6762817739,3090,8,2190,900,4,1991,549950
6762817856,1660,8,1660,0,2,2005,545000
6762818487,1480,8,1480,0,2,1974,525000
6762818887,820,5,820,0,2,1949,510000
6762819519,2070,8,1220,850,3,1981,490000
6762819664,2560,7,1500,1060,4,1968,485000
6762819905,1670,7,1390,280,4,1953,476500
6762820254,1680,7,1680,0,3,1959,466000
6762820481,1390,6,790,600,2,1916,460000
6762820960,2520,9,2520,0,3,1988,449888
6762821691,2020,8,1200,820,4,1925,430000
6762821692,4300,8,2800,1500,8,1979,430000
6762821759,1350,7,1350,0,4,1912,429000
6762822892,1890,7,1090,800,3,1967,400000
6762822962,1860,8,1710,150,3,2009,399950
6762823147,870,7,870,0,2,1923,395000
6762823802,1000,7,930,70,2,2006,377000
6762823920,1330,7,1330,0,3,1985,375000
6762824022,2070,8,2070,0,4,1999,372000
6762824103,2531,8,2531,0,4,2013,370000
6762824177,2530,7,1520,1010,5,1992,368500
6762824604,1340,7,1340,0,3,1950,357000
6762824739,1130,7,1130,0,3,1965,354000
6762825225,1330,7,1330,0,3,1985,344950
6762825615,1070,7,1070,0,2,1951,335000
6762825913,1190,7,1190,0,4,1946,329000
6762826307,1480,8,1180,300,3,2013,320000
6762826737,1880,8,1880,0,3,1988,310000
6762826939,1150,7,1150,0,3,1922,305000
6762827150,2400,8,2400,0,4,1992,300000
6762827151,2000,7,1400,600,3,1979,300000
6762827212,1980,7,1480,500,3,1968,299950
6762827706,2410,7,1550,860,2,1978,287000
6762827982,1200,7,1200,0,3,1954,280000
6762828232,1260,7,1260,0,3,2009,275000
6762828233,1620,7,1620,0,3,1989,275000
6762828602,1460,6,1460,0,3,1982,265800
6762828916,1580,7,1580,0,4,1979,259000
6762829105,2070,7,1450,620,3,1969,254000
6762829508,2010,7,1890,120,4,1921,245000
6762830176,1750,7,1050,700,4,1974,225000
6762830204,1630,7,1630,0,3,1963,224950
6762830708,1080,5,1080,0,3,1948,205000
6762831138,1384,6,1384,0,3,1965,180000
6762831151,1200,6,1200,0,2,1958,179950
6762831236,1340,7,1340,0,3,1968,172000
6762831451,1700,7,1700,0,4,1967,148900
6762810071,7400,13,6290,1110,5,2001,2980000
6762810547,3860,9,2870,990,4,2005,1500000
6762810676,4240,10,3500,740,3,1994,1390000
6762810909,2960,10,2960,0,4,1985,1250000
6762810989,4420,11,3510,910,5,2000,1210000
6762811829,3640,9,3640,0,4,2014,939000
6762812364,3220,9,2180,1040,4,1937,862500
6762812613,2450,9,2030,420,4,1980,836000
6762813438,2760,8,2000,760,4,1926,765000
6762813439,2910,10,2910,0,4,1990,765000
6762813508,2350,7,1340,1010,3,1940,760000
6762814436,2190,8,2190,0,3,1983,699950
6762814595,4490,9,3390,1100,4,2006,689000
6762815102,3010,9,3010,0,5,2008,659950
6762815414,2340,9,2340,0,4,1990,645000
6762816341,1700,8,1700,0,4,1975,600000
6762816708,2430,8,2430,0,4,1999,585000
6762817902,940,8,940,0,2,1918,543000
6762818888,2400,8,1540,860,3,1964,510000
6762819163,3000,8,3000,0,4,1975,500000
6762819665,2820,7,1410,1410,4,1958,485000
6762819845,1360,8,1360,0,2,2008,479950
6762820000,2020,7,1180,840,3,1981,475000
6762820001,1600,8,1600,0,3,1953,475000
6762820482,4190,7,4190,0,4,2004,460000
6762820564,3280,7,3280,0,4,1979,458000
6762820758,1680,7,1330,350,4,1966,451000
6762821351,1830,7,1170,660,3,1981,439000
6762821434,2080,8,1240,840,4,1979,436000
6762821760,2650,9,2650,0,4,2001,429000
6762821816,2080,7,1600,480,3,1968,426700
6762821922,1040,7,940,100,2,1928,425000
6762821923,1280,8,1020,260,2,1951,425000
6762822110,1780,7,1030,750,3,1958,420000
6762822111,2390,8,1970,420,3,2006,420000
6762822336,1490,7,1090,400,3,1974,415000
6762822509,2430,8,2430,0,4,2003,410000
6762822765,2770,7,1700,1070,5,1965,402000
6762822893,1510,7,1510,0,3,1968,400000
6762822980,2370,7,1570,800,4,1948,399888
6762823514,1790,7,1100,690,4,2000,385000
6762823515,1560,6,780,780,3,1944,385000
6762824040,1610,7,1610,0,4,1968,371000
6762824291,2905,9,2905,0,4,2003,365000
6762824465,2880,8,1680,1200,5,1976,360000
6762824610,2570,8,2570,0,4,2008,356500
6762825375,1450,7,1450,0,3,1950,340000
6762825818,1676,7,1676,0,3,1997,330000
6762826068,1890,7,1890,0,3,1966,325000
6762826216,1750,7,1750,0,4,1942,322000
6762826533,860,7,860,0,2,1948,315000
6762826622,2300,8,2300,0,4,1996,312500
6762826940,1780,7,870,910,4,1993,305000
6762827008,2056,7,2056,0,3,2014,303000
6762827050,1840,7,1220,620,3,1968,301000
6762827627,2090,7,1050,1040,4,1970,289950
6762827707,720,6,720,0,2,1942,287000
6762827742,710,6,710,0,2,1942,285950
6762828100,1480,7,1480,0,4,1943,278000
6762828662,1630,7,1630,0,3,1991,265000
6762829365,1090,6,1090,0,3,1950,249000
6762830293,1760,6,1760,0,5,1925,220000
6762831139,1010,6,1010,0,3,1990,180000
6762831140,960,5,960,0,2,1946,180000
6762831257,1300,7,1300,0,2,1961,170000
6762831333,1220,7,1220,0,3,1961,161500
6762831473,1090,6,1090,0,3,1969,143000
6762831596,800,7,800,0,2,1947,95000
6762810479,5830,11,5830,0,4,2005,1580000
6762811183,4750,11,4750,0,4,1988,1120000
6762822510,1640,7,1110,530,3,1969,410000
6762826308,1610,8,1240,370,3,2007,320000
6762820877,1860,7,1080,780,4,1953,450000
6762824574,1140,7,1140,0,2,1948,358000
6762825442,1040,7,1040,0,3,1969,339888
6762829577,2060,8,2060,0,4,1995,242550
6762810856,4340,10,2850,1490,4,2008,1280000
6762810910,2070,9,2070,0,3,1930,1250000
6762810911,3370,9,3370,0,5,2005,1250000
6762811497,1880,8,1880,0,3,1924,1000000
6762811579,2160,8,2160,0,3,1951,987000
6762811586,2600,8,2600,0,3,1969,985000
6762811637,3020,9,2020,1000,4,1921,975000
6762811808,3570,9,3570,0,4,2014,942990
6762811862,4690,10,3450,1240,5,1995,932808
6762812078,3860,10,3860,0,4,2014,900000
6762812317,3140,9,3140,0,4,2013,869950
6762812441,3830,10,3830,0,5,2005,852500
6762812496,2700,9,2700,0,2,2012,850000
6762813713,3220,10,3220,0,4,2004,748000
6762813793,2300,8,1600,700,4,1961,740000
6762813882,2530,7,1690,840,4,1925,734000
6762813927,1860,7,1010,850,2,1920,730000
6762813928,2870,9,2870,0,5,2006,730000
6762814173,2410,9,2410,0,3,1989,715000
6762814252,3060,9,3060,0,4,2006,710000
6762814308,3000,9,3000,0,4,2004,705000
6762814481,2900,8,2300,600,6,1977,696000
6762814524,2120,9,1420,700,3,1973,693000
6762814683,2820,9,2820,0,4,2001,682000
6762814721,2060,8,1900,160,3,2001,680000
6762814834,1300,8,1100,200,3,2014,675000
6762815809,2410,7,1220,1190,4,1924,625000
6762816424,2460,8,1330,1130,5,1976,599000
6762817666,1520,7,1170,350,3,1953,550000
6762818160,1520,7,830,690,2,1927,535000
6762818699,1740,7,1740,0,3,1976,517000
6762819164,1680,7,1680,0,3,1962,500000
6762819245,1360,7,730,630,3,1986,499950
6762819281,1450,7,1450,0,2,1919,499000
6762820182,2720,8,1650,1070,4,2008,469950
6762820538,1170,6,1020,150,2,1929,459000
6762820648,2120,7,1060,1060,4,1968,455000
6762821510,2030,8,1630,400,3,1976,435000
6762821693,1740,8,1740,0,3,1952,430000
6762821728,1740,8,1740,0,4,1967,429950
6762821924,1950,8,1950,0,4,2012,425000
6762821995,1830,7,1080,750,4,1967,424500
6762822238,1590,8,1590,0,3,1979,417000
6762822675,1980,7,1980,0,4,2007,405000
6762822719,2400,7,1200,1200,4,1974,403500
6762823409,2520,7,2040,480,4,1954,387846
6762823516,1760,8,1130,630,2,1988,385000
6762823724,870,7,870,0,2,1947,379950
6762824104,3230,9,3230,0,3,1987,370000
6762824292,1200,7,1200,0,2,1929,365000
6762824325,2520,7,1850,670,3,2003,364950
6762824622,1230,8,1230,0,2,2007,356000
6762824769,1830,7,1830,0,4,2002,353000
6762825099,1560,8,1270,290,2,2006,347000
6762825190,2730,7,1390,1340,3,1975,345000
6762825819,1440,7,1440,0,3,1997,330000
